case_id,activity,timestamp,resource,amount,lost_reason
OPP-1089,Crear Lead,2026-07-04 08:53:00,Maria Rodriguez,27660,
OPP-1089,Contactar Cliente,2026-07-05 09:19:00,Maria Rodriguez,27660,
OPP-1089,Calificar Lead,2026-07-05 21:19:00,Maria Rodriguez,27660,
OPP-1089,Enviar Propuesta,2026-07-08 21:19:00,Maria Rodriguez,27660,
OPP-1089,Negociación,2026-07-11 21:19:00,Carlos Mendoza,27660,
OPP-1089,Aprobación Legal,2026-07-14 21:19:00,Abog. Ruiz,27660,
OPP-1089,Cerrar Ganado,2026-07-17 21:19:00,Elena Silva,27660,
OPP-1090,Crear Lead,2026-07-04 20:23:00,Maria Rodriguez,16414,
OPP-1090,Contactar Cliente,2026-07-05 04:00:00,Maria Rodriguez,16414,
OPP-1090,Calificar Lead,2026-07-06 01:00:00,Maria Rodriguez,16414,
OPP-1090,Agendar Demo,2026-07-08 01:00:00,Maria Rodriguez,16414,
OPP-1090,Realizar Demo,2026-07-12 01:00:00,Maria Rodriguez,16414,
OPP-1090,Enviar Propuesta,2026-07-13 01:00:00,Maria Rodriguez,16414,
OPP-1090,Negociación,2026-07-15 01:00:00,Elena Silva,16414,
OPP-1090,Cerrar Ganado,2026-07-18 01:00:00,Elena Silva,16414,
OPP-1091,Crear Lead,2026-07-16 04:31:00,Ana Gomez,38356,
OPP-1091,Contactar Cliente,2026-07-16 17:46:00,Ana Gomez,38356,
OPP-1091,Calificar Lead,2026-07-17 16:46:00,Ana Gomez,38356,
OPP-1091,Agendar Demo,2026-07-19 16:46:00,Ana Gomez,38356,
OPP-1091,Realizar Demo,2026-07-20 16:46:00,Ana Gomez,38356,
OPP-1091,Enviar Propuesta,2026-07-21 16:46:00,Ana Gomez,38356,
OPP-1091,Negociación,2026-07-23 16:46:00,Carlos Mendoza,38356,
OPP-1091,Aprobación Legal,2026-07-26 16:46:00,Abog. Castro,38356,
OPP-1091,Cerrar Ganado,2026-07-27 16:46:00,Elena Silva,38356,
OPP-1092,Crear Lead,2026-07-13 00:24:00,Juan Martinez,27138,
OPP-1092,Contactar Cliente,2026-07-13 12:55:00,Juan Martinez,27138,
OPP-1092,Calificar Lead,2026-07-13 14:55:00,Juan Martinez,27138,
OPP-1092,Agendar Demo,2026-07-16 14:55:00,Juan Martinez,27138,
OPP-1092,Realizar Demo,2026-07-17 14:55:00,Juan Martinez,27138,
OPP-1092,Enviar Propuesta,2026-07-19 14:55:00,Juan Martinez,27138,
OPP-1092,Negociación,2026-07-23 14:55:00,Carlos Mendoza,27138,
OPP-1092,Aprobación Legal,2026-07-26 14:55:00,Abog. Castro,27138,
OPP-1092,Cerrar Perdido,2026-07-28 14:55:00,Abog. Castro,27138,No tenemos el producto (sin existencias)
OPP-1093,Crear Lead,2026-07-17 03:08:00,Maria Rodriguez,3085,
OPP-1093,Contactar Cliente,2026-07-17 23:34:00,Maria Rodriguez,3085,
OPP-1093,Calificar Lead,2026-07-19 01:34:00,Maria Rodriguez,3085,
OPP-1093,Agendar Demo,2026-07-20 01:34:00,Maria Rodriguez,3085,
OPP-1093,Realizar Demo,2026-07-22 01:34:00,Maria Rodriguez,3085,
OPP-1093,Enviar Propuesta,2026-07-24 01:34:00,Maria Rodriguez,3085,
OPP-1093,Negociación,2026-07-25 01:34:00,Carlos Mendoza,3085,
OPP-1093,Cerrar Ganado,2026-07-26 01:34:00,Elena Silva,3085,
OPP-1094,Crear Lead,2026-07-17 08:04:00,Ana Gomez,18947,
OPP-1094,Contactar Cliente,2026-07-18 00:54:00,Ana Gomez,18947,
OPP-1094,Calificar Lead,2026-07-19 21:54:00,Ana Gomez,18947,
OPP-1094,Enviar Propuesta,2026-07-21 21:54:00,Ana Gomez,18947,
OPP-1094,Negociación,2026-07-25 21:54:00,Elena Silva,18947,
OPP-1094,Aprobación Legal,2026-07-27 21:54:00,Abog. Ruiz,18947,
OPP-1094,Cerrar Ganado,2026-07-30 21:54:00,Carlos Mendoza,18947,
OPP-1095,Crear Lead,2026-07-06 00:56:00,Juan Martinez,37126,
OPP-1095,Contactar Cliente,2026-07-06 06:34:00,Juan Martinez,37126,
OPP-1095,Calificar Lead,2026-07-06 23:34:00,Juan Martinez,37126,
OPP-1095,Agendar Demo,2026-07-07 23:34:00,Juan Martinez,37126,
OPP-1095,Realizar Demo,2026-07-11 23:34:00,Juan Martinez,37126,
OPP-1095,Enviar Propuesta,2026-07-12 23:34:00,Juan Martinez,37126,
OPP-1095,Negociación,2026-07-14 23:34:00,Elena Silva,37126,
OPP-1095,Aprobación Legal,2026-07-18 23:34:00,Abog. Ruiz,37126,
OPP-1095,Cerrar Ganado,2026-07-21 23:34:00,Carlos Mendoza,37126,
OPP-1096,Crear Lead,2026-07-05 04:23:00,Ana Gomez,4775,
OPP-1096,Contactar Cliente,2026-07-05 15:40:00,Ana Gomez,4775,
OPP-1096,Cerrar Perdido,2026-07-06 14:40:00,Ana Gomez,4775,Percibe mal servicio de parte de empresa
OPP-1097,Crear Lead,2026-07-17 01:34:00,Luis Perez,11076,
OPP-1097,Contactar Cliente,2026-07-17 07:56:00,Luis Perez,11076,
OPP-1097,Calificar Lead,2026-07-18 13:56:00,Luis Perez,11076,
OPP-1097,Agendar Demo,2026-07-20 13:56:00,Luis Perez,11076,
OPP-1097,Realizar Demo,2026-07-24 13:56:00,Luis Perez,11076,
OPP-1097,Enviar Propuesta,2026-07-25 13:56:00,Luis Perez,11076,
OPP-1097,Negociación,2026-07-30 13:56:00,Carlos Mendoza,11076,
OPP-1097,Cerrar Ganado,2026-08-02 13:56:00,Carlos Mendoza,11076,
OPP-1098,Crear Lead,2026-07-01 12:47:00,Luis Perez,6769,
OPP-1098,Contactar Cliente,2026-07-01 19:02:00,Luis Perez,6769,
OPP-1098,Calificar Lead,2026-07-03 04:02:00,Luis Perez,6769,
OPP-1098,Enviar Propuesta,2026-07-04 04:02:00,Luis Perez,6769,
OPP-1098,Negociación,2026-07-06 04:02:00,Carlos Mendoza,6769,
OPP-1098,Enviar Propuesta,2026-07-08 04:02:00,Luis Perez,5830,
OPP-1098,Negociación,2026-07-09 04:02:00,Carlos Mendoza,5830,
OPP-1098,Cerrar Perdido,2026-07-11 04:02:00,Carlos Mendoza,5830,No tiene credito con la empresa
OPP-1099,Crear Lead,2026-07-11 19:15:00,Ana Gomez,16507,
OPP-1099,Contactar Cliente,2026-07-12 09:31:00,Ana Gomez,16507,
OPP-1099,Calificar Lead,2026-07-13 13:31:00,Ana Gomez,16507,
OPP-1099,Agendar Demo,2026-07-14 13:31:00,Ana Gomez,16507,
OPP-1099,Realizar Demo,2026-07-18 13:31:00,Ana Gomez,16507,
OPP-1099,Enviar Propuesta,2026-07-20 13:31:00,Ana Gomez,16507,
OPP-1099,Negociación,2026-07-24 13:31:00,Elena Silva,16507,
OPP-1099,Aprobación Legal,2026-07-25 13:31:00,Abog. Castro,16507,
OPP-1099,Cerrar Ganado,2026-07-28 13:31:00,Carlos Mendoza,16507,
OPP-1100,Crear Lead,2026-07-04 19:17:00,Maria Rodriguez,22518,
OPP-1100,Contactar Cliente,2026-07-05 10:04:00,Maria Rodriguez,22518,
OPP-1100,Calificar Lead,2026-07-05 23:04:00,Maria Rodriguez,22518,
OPP-1100,Agendar Demo,2026-07-06 23:04:00,Maria Rodriguez,22518,
OPP-1100,Realizar Demo,2026-07-08 23:04:00,Maria Rodriguez,22518,
OPP-1100,Enviar Propuesta,2026-07-10 23:04:00,Maria Rodriguez,22518,
OPP-1100,Negociación,2026-07-11 23:04:00,Carlos Mendoza,22518,
OPP-1100,Aprobación Legal,2026-07-15 23:04:00,Abog. Castro,22518,
OPP-1100,Cerrar Ganado,2026-07-18 23:04:00,Elena Silva,22518,
OPP-1101,Crear Lead,2026-07-11 09:26:00,Luis Perez,19523,
OPP-1101,Contactar Cliente,2026-07-11 18:45:00,Luis Perez,19523,
OPP-1101,Cerrar Perdido,2026-07-12 18:45:00,Luis Perez,19523,Sin presupuesto / Proyecto cancelado
OPP-1102,Crear Lead,2026-07-02 19:18:00,Luis Perez,8312,
OPP-1102,Contactar Cliente,2026-07-02 23:56:00,Luis Perez,8312,
OPP-1102,Calificar Lead,2026-07-03 09:56:00,Luis Perez,8312,
OPP-1102,Agendar Demo,2026-07-05 09:56:00,Luis Perez,8312,
OPP-1102,Realizar Demo,2026-07-08 09:56:00,Luis Perez,8312,
OPP-1102,Enviar Propuesta,2026-07-09 09:56:00,Luis Perez,8312,
OPP-1102,Negociación,2026-07-11 09:56:00,Carlos Mendoza,8312,
OPP-1102,Cerrar Ganado,2026-07-13 09:56:00,Elena Silva,8312,
OPP-1103,Crear Lead,2026-07-02 19:38:00,Juan Martinez,49336,
OPP-1103,Contactar Cliente,2026-07-03 10:07:00,Juan Martinez,49336,
OPP-1103,Calificar Lead,2026-07-04 10:07:00,Juan Martinez,49336,
OPP-1103,Agendar Demo,2026-07-05 10:07:00,Juan Martinez,49336,
OPP-1103,Realizar Demo,2026-07-08 10:07:00,Juan Martinez,49336,
OPP-1103,Enviar Propuesta,2026-07-10 10:07:00,Juan Martinez,49336,
OPP-1103,Negociación,2026-07-12 10:07:00,Carlos Mendoza,49336,
OPP-1103,Aprobación Legal,2026-07-13 10:07:00,Abog. Castro,49336,
OPP-1103,Cerrar Perdido,2026-07-14 10:07:00,Abog. Castro,49336,No tiene credito con la empresa
OPP-1104,Crear Lead,2026-07-06 13:08:00,Ana Gomez,45705,
OPP-1104,Contactar Cliente,2026-07-07 03:33:00,Ana Gomez,45705,
OPP-1104,Calificar Lead,2026-07-07 17:33:00,Ana Gomez,45705,
OPP-1104,Agendar Demo,2026-07-08 17:33:00,Ana Gomez,45705,
OPP-1104,Realizar Demo,2026-07-12 17:33:00,Ana Gomez,45705,
OPP-1104,Enviar Propuesta,2026-07-14 17:33:00,Ana Gomez,45705,
OPP-1104,Negociación,2026-07-18 17:33:00,Elena Silva,45705,
OPP-1104,Aprobación Legal,2026-07-22 17:33:00,Abog. Ruiz,45705,
OPP-1104,Cerrar Perdido,2026-07-25 17:33:00,Abog. Ruiz,45705,Sin presupuesto / Proyecto cancelado
OPP-1105,Crear Lead,2026-07-15 14:24:00,Luis Perez,42310,
OPP-1105,Contactar Cliente,2026-07-16 15:03:00,Luis Perez,42310,
OPP-1105,Calificar Lead,2026-07-18 06:03:00,Luis Perez,42310,
OPP-1105,Agendar Demo,2026-07-20 06:03:00,Luis Perez,42310,
OPP-1105,Realizar Demo,2026-07-21 06:03:00,Luis Perez,42310,
OPP-1105,Enviar Propuesta,2026-07-22 06:03:00,Luis Perez,42310,
OPP-1105,Negociación,2026-07-25 06:03:00,Carlos Mendoza,42310,
OPP-1105,Aprobación Legal,2026-07-27 06:03:00,Abog. Ruiz,42310,
OPP-1105,Cerrar Ganado,2026-07-28 06:03:00,Elena Silva,42310,
OPP-1106,Crear Lead,2026-07-09 03:57:00,Ana Gomez,29646,
OPP-1106,Contactar Cliente,2026-07-09 13:18:00,Ana Gomez,29646,
OPP-1106,Calificar Lead,2026-07-11 00:18:00,Ana Gomez,29646,
OPP-1106,Enviar Propuesta,2026-07-13 00:18:00,Ana Gomez,29646,
OPP-1106,Negociación,2026-07-14 00:18:00,Elena Silva,29646,
OPP-1106,Enviar Propuesta,2026-07-16 00:18:00,Ana Gomez,27799,
OPP-1106,Negociación,2026-07-17 00:18:00,Elena Silva,27799,
OPP-1106,Aprobación Legal,2026-07-19 00:18:00,Abog. Ruiz,27799,
OPP-1106,Cerrar Ganado,2026-07-22 00:18:00,Elena Silva,27799,
OPP-1107,Crear Lead,2026-07-04 01:05:00,Juan Martinez,21365,
OPP-1107,Contactar Cliente,2026-07-04 15:54:00,Juan Martinez,21365,
OPP-1107,Calificar Lead,2026-07-06 09:54:00,Juan Martinez,21365,
OPP-1107,Enviar Propuesta,2026-07-07 09:54:00,Juan Martinez,21365,
OPP-1107,Negociación,2026-07-08 09:54:00,Carlos Mendoza,21365,
OPP-1107,Aprobación Legal,2026-07-11 09:54:00,Abog. Castro,21365,
OPP-1107,Cerrar Ganado,2026-07-12 09:54:00,Carlos Mendoza,21365,
OPP-1108,Crear Lead,2026-07-03 21:50:00,Ana Gomez,13464,
OPP-1108,Contactar Cliente,2026-07-04 21:15:00,Ana Gomez,13464,
OPP-1108,Calificar Lead,2026-07-05 23:15:00,Ana Gomez,13464,
OPP-1108,Agendar Demo,2026-07-07 23:15:00,Ana Gomez,13464,
OPP-1108,Realizar Demo,2026-07-08 23:15:00,Ana Gomez,13464,
OPP-1108,Enviar Propuesta,2026-07-09 23:15:00,Ana Gomez,13464,
OPP-1108,Negociación,2026-07-12 23:15:00,Elena Silva,13464,
OPP-1108,Cerrar Perdido,2026-07-13 23:15:00,Elena Silva,13464,Precio muy alto
OPP-1109,Crear Lead,2026-07-04 20:08:00,Maria Rodriguez,25051,
OPP-1109,Contactar Cliente,2026-07-05 05:21:00,Maria Rodriguez,25051,
OPP-1109,Calificar Lead,2026-07-06 08:21:00,Maria Rodriguez,25051,
OPP-1109,Agendar Demo,2026-07-09 08:21:00,Maria Rodriguez,25051,
OPP-1109,Realizar Demo,2026-07-10 08:21:00,Maria Rodriguez,25051,
OPP-1109,Enviar Propuesta,2026-07-11 08:21:00,Maria Rodriguez,25051,
OPP-1109,Negociación,2026-07-13 08:21:00,Elena Silva,25051,
OPP-1109,Aprobación Legal,2026-07-16 08:21:00,Abog. Castro,25051,
OPP-1109,Cerrar Ganado,2026-07-18 08:21:00,Elena Silva,25051,
OPP-1110,Crear Lead,2026-07-07 01:11:00,Ana Gomez,42694,
OPP-1110,Contactar Cliente,2026-07-07 09:24:00,Ana Gomez,42694,
OPP-1110,Calificar Lead,2026-07-08 19:24:00,Ana Gomez,42694,
OPP-1110,Agendar Demo,2026-07-09 19:24:00,Ana Gomez,42694,
OPP-1110,Realizar Demo,2026-07-12 19:24:00,Ana Gomez,42694,
OPP-1110,Enviar Propuesta,2026-07-13 19:24:00,Ana Gomez,42694,
OPP-1110,Negociación,2026-07-18 19:24:00,Carlos Mendoza,42694,
OPP-1110,Aprobación Legal,2026-07-22 19:24:00,Abog. Castro,42694,
OPP-1110,Cerrar Perdido,2026-07-24 19:24:00,Abog. Castro,42694,No tiene credito con la empresa
OPP-1111,Crear Lead,2026-07-07 11:58:00,Luis Perez,28001,
OPP-1111,Contactar Cliente,2026-07-08 02:19:00,Luis Perez,28001,
OPP-1111,Calificar Lead,2026-07-09 06:19:00,Luis Perez,28001,
OPP-1111,Agendar Demo,2026-07-12 06:19:00,Luis Perez,28001,
OPP-1111,Realizar Demo,2026-07-16 06:19:00,Luis Perez,28001,
OPP-1111,Enviar Propuesta,2026-07-18 06:19:00,Luis Perez,28001,
OPP-1111,Negociación,2026-07-20 06:19:00,Elena Silva,28001,
OPP-1111,Aprobación Legal,2026-07-22 06:19:00,Abog. Castro,28001,
OPP-1111,Cerrar Ganado,2026-07-23 06:19:00,Elena Silva,28001,
OPP-1112,Crear Lead,2026-07-12 15:17:00,Ana Gomez,45173,
OPP-1112,Contactar Cliente,2026-07-12 20:52:00,Ana Gomez,45173,
OPP-1112,Calificar Lead,2026-07-13 02:52:00,Ana Gomez,45173,
OPP-1112,Enviar Propuesta,2026-07-14 02:52:00,Ana Gomez,45173,
OPP-1112,Negociación,2026-07-16 02:52:00,Elena Silva,45173,
OPP-1112,Aprobación Legal,2026-07-17 02:52:00,Abog. Ruiz,45173,
OPP-1112,Cerrar Ganado,2026-07-20 02:52:00,Carlos Mendoza,45173,
OPP-1113,Crear Lead,2026-07-08 13:15:00,Luis Perez,49231,
OPP-1113,Contactar Cliente,2026-07-08 21:32:00,Luis Perez,49231,
OPP-1113,Calificar Lead,2026-07-10 10:32:00,Luis Perez,49231,
OPP-1113,Agendar Demo,2026-07-12 10:32:00,Luis Perez,49231,
OPP-1113,Realizar Demo,2026-07-14 10:32:00,Luis Perez,49231,
OPP-1113,Enviar Propuesta,2026-07-16 10:32:00,Luis Perez,49231,
OPP-1113,Negociación,2026-07-19 10:32:00,Carlos Mendoza,49231,
OPP-1113,Aprobación Legal,2026-07-23 10:32:00,Abog. Ruiz,49231,
OPP-1113,Cerrar Ganado,2026-07-25 10:32:00,Carlos Mendoza,49231,
OPP-1114,Crear Lead,2026-07-11 19:30:00,Ana Gomez,40422,
OPP-1114,Contactar Cliente,2026-07-12 06:19:00,Ana Gomez,40422,
OPP-1114,Calificar Lead,2026-07-13 13:19:00,Ana Gomez,40422,
OPP-1114,Agendar Demo,2026-07-14 13:19:00,Ana Gomez,40422,
OPP-1114,Realizar Demo,2026-07-15 13:19:00,Ana Gomez,40422,
OPP-1114,Enviar Propuesta,2026-07-17 13:19:00,Ana Gomez,40422,
OPP-1114,Negociación,2026-07-20 13:19:00,Carlos Mendoza,40422,
OPP-1114,Aprobación Legal,2026-07-21 13:19:00,Abog. Castro,40422,
OPP-1114,Cerrar Ganado,2026-07-24 13:19:00,Elena Silva,40422,
OPP-1115,Crear Lead,2026-07-02 09:12:00,Luis Perez,28921,
OPP-1115,Contactar Cliente,2026-07-02 13:47:00,Luis Perez,28921,
OPP-1115,Cerrar Perdido,2026-07-03 02:47:00,Luis Perez,28921,Sin presupuesto / Proyecto cancelado
OPP-1116,Crear Lead,2026-07-13 17:43:00,Luis Perez,42540,
OPP-1116,Contactar Cliente,2026-07-13 19:05:00,Luis Perez,42540,
OPP-1116,Calificar Lead,2026-07-15 14:05:00,Luis Perez,42540,
OPP-1116,Agendar Demo,2026-07-18 14:05:00,Luis Perez,42540,
OPP-1116,Realizar Demo,2026-07-19 14:05:00,Luis Perez,42540,
OPP-1116,Enviar Propuesta,2026-07-21 14:05:00,Luis Perez,42540,
OPP-1116,Negociación,2026-07-24 14:05:00,Carlos Mendoza,42540,
OPP-1116,Aprobación Legal,2026-07-27 14:05:00,Abog. Ruiz,42540,
OPP-1116,Cerrar Perdido,2026-07-29 14:05:00,Abog. Ruiz,42540,Percibe mal servicio de parte de empresa
OPP-1117,Crear Lead,2026-07-15 14:47:00,Ana Gomez,18126,
OPP-1117,Contactar Cliente,2026-07-16 01:29:00,Ana Gomez,18126,
OPP-1117,Calificar Lead,2026-07-17 03:29:00,Ana Gomez,18126,
OPP-1117,Agendar Demo,2026-07-18 03:29:00,Ana Gomez,18126,
OPP-1117,Realizar Demo,2026-07-20 03:29:00,Ana Gomez,18126,
OPP-1117,Enviar Propuesta,2026-07-22 03:29:00,Ana Gomez,18126,
OPP-1117,Negociación,2026-07-24 03:29:00,Elena Silva,18126,
OPP-1117,Enviar Propuesta,2026-07-29 03:29:00,Ana Gomez,16755,
OPP-1117,Negociación,2026-07-30 03:29:00,Carlos Mendoza,16755,
OPP-1117,Aprobación Legal,2026-08-03 03:29:00,Abog. Ruiz,16755,
OPP-1117,Cerrar Ganado,2026-08-05 03:29:00,Carlos Mendoza,16755,
OPP-1118,Crear Lead,2026-07-01 14:14:00,Juan Martinez,10130,
OPP-1118,Contactar Cliente,2026-07-02 00:02:00,Juan Martinez,10130,
OPP-1118,Calificar Lead,2026-07-02 06:02:00,Juan Martinez,10130,
OPP-1118,Agendar Demo,2026-07-05 06:02:00,Juan Martinez,10130,
OPP-1118,Realizar Demo,2026-07-07 06:02:00,Juan Martinez,10130,
OPP-1118,Enviar Propuesta,2026-07-08 06:02:00,Juan Martinez,10130,
OPP-1118,Negociación,2026-07-13 06:02:00,Carlos Mendoza,10130,
OPP-1118,Enviar Propuesta,2026-07-16 06:02:00,Juan Martinez,8938,
OPP-1118,Negociación,2026-07-18 06:02:00,Elena Silva,8938,
OPP-1118,Cerrar Perdido,2026-07-19 06:02:00,Elena Silva,8938,No tiene credito con la empresa
OPP-1119,Crear Lead,2026-07-03 08:54:00,Luis Perez,5951,
OPP-1119,Contactar Cliente,2026-07-04 07:06:00,Luis Perez,5951,
OPP-1119,Cerrar Perdido,2026-07-04 14:06:00,Luis Perez,5951,Sin presupuesto / Proyecto cancelado
OPP-1120,Crear Lead,2026-07-14 00:10:00,Luis Perez,19652,
OPP-1120,Contactar Cliente,2026-07-14 01:50:00,Luis Perez,19652,
OPP-1120,Calificar Lead,2026-07-15 21:50:00,Luis Perez,19652,
OPP-1120,Agendar Demo,2026-07-18 21:50:00,Luis Perez,19652,
OPP-1120,Realizar Demo,2026-07-19 21:50:00,Luis Perez,19652,
OPP-1120,Enviar Propuesta,2026-07-21 21:50:00,Luis Perez,19652,
OPP-1120,Negociación,2026-07-25 21:50:00,Elena Silva,19652,
OPP-1120,Cerrar Perdido,2026-07-29 21:50:00,Elena Silva,19652,No tenemos el producto (sin existencias)
OPP-1121,Crear Lead,2026-07-02 14:19:00,Ana Gomez,39436,
OPP-1121,Contactar Cliente,2026-07-02 16:52:00,Ana Gomez,39436,
OPP-1121,Cerrar Perdido,2026-07-04 14:52:00,Ana Gomez,39436,No tiene credito con la empresa
OPP-1122,Crear Lead,2026-07-09 04:37:00,Luis Perez,2820,
OPP-1122,Contactar Cliente,2026-07-10 02:05:00,Luis Perez,2820,
OPP-1122,Calificar Lead,2026-07-11 17:05:00,Luis Perez,2820,
OPP-1122,Enviar Propuesta,2026-07-13 17:05:00,Luis Perez,2820,
OPP-1122,Negociación,2026-07-15 17:05:00,Carlos Mendoza,2820,
OPP-1122,Cerrar Perdido,2026-07-16 17:05:00,Carlos Mendoza,2820,No tenemos el producto (sin existencias)
OPP-1123,Crear Lead,2026-07-10 05:17:00,Juan Martinez,21507,
OPP-1123,Contactar Cliente,2026-07-11 05:49:00,Juan Martinez,21507,
OPP-1123,Calificar Lead,2026-07-11 18:49:00,Juan Martinez,21507,
OPP-1123,Agendar Demo,2026-07-12 18:49:00,Juan Martinez,21507,
OPP-1123,Realizar Demo,2026-07-13 18:49:00,Juan Martinez,21507,
OPP-1123,Enviar Propuesta,2026-07-15 18:49:00,Juan Martinez,21507,
OPP-1123,Negociación,2026-07-17 18:49:00,Elena Silva,21507,
OPP-1123,Cerrar Ganado,2026-07-20 18:49:00,Carlos Mendoza,21507,
OPP-1124,Crear Lead,2026-07-14 11:06:00,Ana Gomez,47999,
OPP-1124,Contactar Cliente,2026-07-14 22:44:00,Ana Gomez,47999,
OPP-1124,Cerrar Perdido,2026-07-16 12:44:00,Ana Gomez,47999,Precio muy alto
OPP-1125,Crear Lead,2026-07-05 01:32:00,Juan Martinez,34960,
OPP-1125,Contactar Cliente,2026-07-05 08:46:00,Juan Martinez,34960,
OPP-1125,Calificar Lead,2026-07-06 20:46:00,Juan Martinez,34960,
OPP-1125,Enviar Propuesta,2026-07-09 20:46:00,Juan Martinez,34960,
OPP-1125,Negociación,2026-07-10 20:46:00,Carlos Mendoza,34960,
OPP-1125,Aprobación Legal,2026-07-13 20:46:00,Abog. Ruiz,34960,
OPP-1125,Cerrar Perdido,2026-07-16 20:46:00,Abog. Ruiz,34960,No tenemos el producto (sin existencias)
OPP-1126,Crear Lead,2026-07-05 20:53:00,Juan Martinez,4632,
OPP-1126,Contactar Cliente,2026-07-06 20:07:00,Juan Martinez,4632,
OPP-1126,Calificar Lead,2026-07-07 15:07:00,Juan Martinez,4632,
OPP-1126,Agendar Demo,2026-07-10 15:07:00,Juan Martinez,4632,
OPP-1126,Realizar Demo,2026-07-13 15:07:00,Juan Martinez,4632,
OPP-1126,Enviar Propuesta,2026-07-15 15:07:00,Juan Martinez,4632,
OPP-1126,Negociación,2026-07-16 15:07:00,Carlos Mendoza,4632,
OPP-1126,Cerrar Ganado,2026-07-20 15:07:00,Elena Silva,4632,
OPP-1127,Crear Lead,2026-07-08 11:36:00,Ana Gomez,7024,
OPP-1127,Contactar Cliente,2026-07-08 21:12:00,Ana Gomez,7024,
OPP-1127,Calificar Lead,2026-07-10 10:12:00,Ana Gomez,7024,
OPP-1127,Agendar Demo,2026-07-11 10:12:00,Ana Gomez,7024,
OPP-1127,Realizar Demo,2026-07-13 10:12:00,Ana Gomez,7024,
OPP-1127,Enviar Propuesta,2026-07-15 10:12:00,Ana Gomez,7024,
OPP-1127,Negociación,2026-07-16 10:12:00,Elena Silva,7024,
OPP-1127,Cerrar Ganado,2026-07-17 10:12:00,Elena Silva,7024,
OPP-1128,Crear Lead,2026-07-05 22:10:00,Ana Gomez,38881,
OPP-1128,Contactar Cliente,2026-07-06 11:55:00,Ana Gomez,38881,
OPP-1128,Calificar Lead,2026-07-06 14:55:00,Ana Gomez,38881,
OPP-1128,Agendar Demo,2026-07-07 14:55:00,Ana Gomez,38881,
OPP-1128,Realizar Demo,2026-07-09 14:55:00,Ana Gomez,38881,
OPP-1128,Enviar Propuesta,2026-07-10 14:55:00,Ana Gomez,38881,
OPP-1128,Negociación,2026-07-15 14:55:00,Elena Silva,38881,
OPP-1128,Aprobación Legal,2026-07-19 14:55:00,Abog. Ruiz,38881,
OPP-1128,Cerrar Ganado,2026-07-21 14:55:00,Elena Silva,38881,
OPP-1129,Crear Lead,2026-07-16 11:12:00,Luis Perez,31256,
OPP-1129,Contactar Cliente,2026-07-16 14:26:00,Luis Perez,31256,
OPP-1129,Calificar Lead,2026-07-17 17:26:00,Luis Perez,31256,
OPP-1129,Enviar Propuesta,2026-07-20 17:26:00,Luis Perez,31256,
OPP-1129,Negociación,2026-07-24 17:26:00,Carlos Mendoza,31256,
OPP-1129,Aprobación Legal,2026-07-26 17:26:00,Abog. Ruiz,31256,
OPP-1129,Cerrar Ganado,2026-07-29 17:26:00,Carlos Mendoza,31256,
OPP-1130,Crear Lead,2026-07-08 15:07:00,Luis Perez,19805,
OPP-1130,Contactar Cliente,2026-07-09 15:36:00,Luis Perez,19805,
OPP-1130,Calificar Lead,2026-07-10 04:36:00,Luis Perez,19805,
OPP-1130,Agendar Demo,2026-07-12 04:36:00,Luis Perez,19805,
OPP-1130,Realizar Demo,2026-07-13 04:36:00,Luis Perez,19805,
OPP-1130,Enviar Propuesta,2026-07-15 04:36:00,Luis Perez,19805,
OPP-1130,Negociación,2026-07-20 04:36:00,Carlos Mendoza,19805,
OPP-1130,Aprobación Legal,2026-07-23 04:36:00,Abog. Ruiz,19805,
OPP-1130,Cerrar Perdido,2026-07-26 04:36:00,Abog. Ruiz,19805,Percibe mal servicio de parte de empresa
OPP-1131,Crear Lead,2026-07-01 09:56:00,Luis Perez,36091,
OPP-1131,Contactar Cliente,2026-07-02 03:21:00,Luis Perez,36091,
OPP-1131,Calificar Lead,2026-07-02 19:21:00,Luis Perez,36091,
OPP-1131,Agendar Demo,2026-07-03 19:21:00,Luis Perez,36091,
OPP-1131,Realizar Demo,2026-07-04 19:21:00,Luis Perez,36091,
OPP-1131,Enviar Propuesta,2026-07-06 19:21:00,Luis Perez,36091,
OPP-1131,Negociación,2026-07-07 19:21:00,Carlos Mendoza,36091,
OPP-1131,Aprobación Legal,2026-07-10 19:21:00,Abog. Ruiz,36091,
OPP-1131,Cerrar Ganado,2026-07-12 19:21:00,Carlos Mendoza,36091,
OPP-1132,Crear Lead,2026-07-06 14:14:00,Luis Perez,35592,
OPP-1132,Contactar Cliente,2026-07-06 21:45:00,Luis Perez,35592,
OPP-1132,Calificar Lead,2026-07-07 09:45:00,Luis Perez,35592,
OPP-1132,Agendar Demo,2026-07-09 09:45:00,Luis Perez,35592,
OPP-1132,Realizar Demo,2026-07-11 09:45:00,Luis Perez,35592,
OPP-1132,Enviar Propuesta,2026-07-13 09:45:00,Luis Perez,35592,
OPP-1132,Negociación,2026-07-15 09:45:00,Elena Silva,35592,
OPP-1132,Aprobación Legal,2026-07-17 09:45:00,Abog. Castro,35592,
OPP-1132,Cerrar Ganado,2026-07-18 09:45:00,Elena Silva,35592,
OPP-1133,Crear Lead,2026-07-15 02:56:00,Luis Perez,10053,
OPP-1133,Contactar Cliente,2026-07-15 21:23:00,Luis Perez,10053,
